Date	NumArticles	Counts	Themes	Locations	Persons	Organizations	ToneData	CAMEOEvents	Sources	SourceURLs
20170405	1		TECH_AUTOMATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOLS;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;SOC_EMERGINGTECH;UNEMPLOYMENT;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2689_JOBS_DIAGNOSTICS;WB_2747_UNEMPLOYMENT;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;TAX_WORLDMAMMALS_HUMAN;TAX_FNCACT;TAX_FNCACT_PROFESSOR;TAX_FOODSTAPLES;TAX_FOODSTAPLES_RICE;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_DIRECTOR;TAX_FNCACT_AUTHOR;TAX_ETHNICITY_AMERICAN;SCIENCE;TAX_FNCACT_ENGINEERS;TAX_FNCACT_STUDENTS;CRISISLEX_C03_WELLBEING_HEALTH;GENERAL_HEALTH;	1#United States#US#US#38#-97#US;1#Germany#GM#GM#51#9#GM;5#Saarland, Saarland, Germany#GM#GM09#49.4047#6.96083#-1854333;2#Kentucky, United States#US#USKY#37.669#-84.6514#KY;1#Brazil#BR#BR#-10#-55#BR;4#Rio Grande Do Sul, Rio Grande Do Sul, Brazil#BR#BR23#-32.0333#-52.0833#-666679;1#France#FR#FR#46#2#FR;1#United Kingdom#UK#UK#54#-2#UK	moshe y vardi	saarland university;hilary j boone center;association of computing machinery;national academy of engineering;university of orleans;american association for the advancement of science;european association for theoretical computer science;institute for electrical;european academy of science;academy of europe;american academy of arts;national academy of science;american association for artificial intelligence;society for industrial;university of rio grande do sul;rice university	0.257731958762886,2.57731958762887,2.31958762886598,4.89690721649485,15.4639175257732,0.77319587628866	643730119,643583207	uky.edu	https://uknow.uky.edu/uk-happenings/lecture-humans-machines-and-future-work-thursday
20170405	2		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;SCIENCE;SOC_INNOVATION;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_EMPLOYEE;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee;awardby shirley siluk newsfactor	massachusetts institute of technology computer science;artificial intelligence laboratory;world wide web consortium;association for computing machinery berners-lee;world wide web foundation	3.35731414868105,5.03597122302158,1.67865707434053,6.71462829736211,23.9808153477218,1.91846522781775		newsfactor.com;newsfactor.com	http://business.newsfactor.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=0110015BC3VW<UDIV>http://business.newsfactor.com/story.xhtml?story_id=0110015BC3VW
20170405	1		UNGP_FORESTS_RIVERS_OCEANS;SCIENCE;TAX_FNCACT;TAX_FNCACT_MATHEMATICIAN;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_FOUNDER;TAX_FNCACT_SCIENTIST;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_CHIEF;MANMADE_DISASTER_IMPLIED;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;MARITIME_INCIDENT;LEADER;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;4#Turing, Xizang, China#CH#CH14#31.1#86#11324302;1#Germany#GM#GM#51#9#GM;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Florida, United States#US#USFL#27.8333#-81.717#FL;1#China#CH#CH#35#105#CH;1#Syria#SY#SY#35#38#SY;1#Russia#RS#RS#60#100#RS;4#Manchester, Manchester, United Kingdom#UK#UKI2#53.5#-2.21667#-2602512;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;1#United Kingdom#UK#UK#54#-2#UK;1#United States#US#US#38#-97#US;4#Seoul, Soul-T'ukpyolsi, South Korea#KS#KS11#37.5664#127#-716583;4#Hyderabad, Andhra Pradesh, India#IN#IN02#17.3753#78.4744#-2097701;1#India#IN#IN#20#77#IN;3#Rayburn House Office Building, District Of Columbia, United States#US#USDC#38.8868#-77.0105#528876;4#Bletchley, Milton Keynes, United Kingdom#UK#UKI6#51.9833#-0.733333#-2590242;3#Hollywood, California, United States#US#USCA#34.0983#-118.327#1660757;1#North Korea#KN#KN#40#127#KN;4#Cambridge, Cambridgeshire, United Kingdom#UK#UKC3#52.2#0.116667#-2591658;1#South Korea#KS#KS#37#127.5#KS;1#Poland#PL#PL#52#20#PL;3#University Of California At Berkeley, California, United States#US#USCA#37.8722#-122.26#236863;3#Los Angeles, California, United States#US#USCA#34.0522#-118.244#1662328	michael stonebraker;alex gendler;michael stonebrakermichael ralph stonebraker;alan turing;alex gendlerview;recipientmichael stonebraker;winnermichael stonebraker;dana s scott;alan kay;winnerleslie lamport;loida nicolas lewis;richard karp;nick banos;christopher nolan;alex gendlerthe;alexander l wolf;richard karpauthor;dana scott;leslie lamportthis;edgar f codd;kirsten gillibrand;alan perlis;eugene wong;alan turingalan mathison;donald trump;leslie lamport;frances allen;edgar codd;derik murray;leonardo sanchez;commons nstillersnake;martin hellman;heath ledger;charles p thacker;patrick smith;reginald lewis;frances e allen;peter naur;ang lee;raoul peck;whitfield diffie;yuri gurevich;virat kohli;james baldwin;stephen bannon;steve alexander	google;spike tv;association for computing machinery;university of michigan;university of cambridge;microsoft research;technology center;facebook;massachusetts institute of technology computer science;white house;software system;rayburn house office building;u s national academy of engineering;cohera;network entertainment;artificial intelligence laboratory;los angeles times;twitter;ibm;national academy of engineering;nuclear security;cypher school;university video communication;intel;carnegie mellon university;princeton university;university of manchester;pinterest;united states;university of california at berkeley;google inc;national security council	2.78022171388351,4.32869963047686,1.54847791659335,5.87717754707021,19.0040471581911,0.580679218722506		wn.com	https://wn.com/A.M._Turing
20170405	2		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;SCIENCE;SOC_INNOVATION;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_EMPLOYEE;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;world wide web consortium;association for computing machinery berners-lee;world wide web foundation	3.35731414868105,5.03597122302158,1.67865707434053,6.71462829736211,23.9808153477218,1.91846522781775		sci-tech-today.com;sci-tech-today.com	http://sci-tech-today.com/story.xhtml?story_id=0110015BC3VW<UDIV>http://www.sci-tech-today.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=0110015BC3VW
20170405	1		TAX_FNCACT;TAX_FNCACT_INVENTOR;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_MATHEMATICIAN;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;	1#Germany#GM#GM#51#9#GM;1#United Kingdom#UK#UK#54#-2#UK;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	vicki l hanson;tim berners-lee	google;artificial intelligence laboratory;world wide web consortium;massachusetts institute of technology;european organization for nuclear research;association for computing machinery;world wide web foundation	4.26829268292683,5.18292682926829,0.914634146341463,6.09756097560976,20.1219512195122,0.304878048780488	643843648	udaipurkiran.com	http://www.udaipurkiran.com/world-wide-web-inventor-tim-berners-lee-wins-top-computing-award/
20170405	1		MEDIA_MSM;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;WB_135_TRANSPORT;CRISISLEX_CRISISLEXREC;SCIENCE;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_FNCACT_SCIENTIST;TAX_WORLDFISH;TAX_WORLDFISH_FISH;SOC_INNOVATION;	3#Westford, Massachusetts, United States#US#USMA#42.5793#-71.4378#611301;4#Milky Way, Magallanes Y AntáIca Chilena, Chile#CI#CI10#-54.4#-72.6167#-904301;1#Chile#CI#CI#-30#-71#CI;1#Germany#GM#GM#51#9#GM;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	sheperd doeleman;lynn matthews	artificial intelligence laboratory;harvard-smithsonian center	1.06723585912487,2.45464247598719,1.38740661686233,3.84204909284952,21.5581643543223,0.533617929562433		phys.org	https://phys.org/news/2017-04-alma-array-chile-global-vlbi.html
20170405	1		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_DEVELOPER;WB_729_PERFORMANCE_MANAGEMENT;WB_723_PUBLIC_ADMINISTRATION;WB_725_ORGANIZATIONAL_MANAGEMENT;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_666_APPLICATION_DEVELOPMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_ECONOMY_HISTORIC;WB_2947_OPERATING_SYSTEMS;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;USPEC_UNCERTAINTY1;WB_674_SHARED_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;cisco io;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;newsfactor network;member of accuserve ad network;world wide web foundation;world wide web consortium;privacy policy terms of service;association for computing machinery berners-lee	1.82370820668693,3.49544072948328,1.67173252279635,5.16717325227964,22.1884498480243,1.21580547112462		sci-tech-today.com	http://www.sci-tech-today.com/news/WWW-Inventor-Wins-Turing-Award/story.xhtml?story_id=011001884ECS
20170405	1	AFFECT#2000000##1#Russia#RS#RS#60#100#RS;	MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INSIDER;CRISISLEX_C07_SAFETY;WB_840_JUSTICE;TRIAL;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TAX_WORLDLANGUAGES_RUSSIA;AFFECT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#Russia#RS#RS#60#100#RS;1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee	massachusetts institute of technology computer science;artificial intelligence laboratory;verizon;newsfactor network;member of accuserve ad network;world wide web foundation;exchange commission;world wide web consortium;u s department of justice;privacy policy terms of service;association for computing machinery berners-lee;yahoo	1.42602495543672,3.5650623885918,2.13903743315508,5.70409982174688,21.74688057041,1.42602495543672		newsfactor.com	http://www.newsfactor.com/news/WWW-Inventor-Wins-Turing-Award/story.xhtml?story_id=0110010EID7W
20170405	1		TAX_FNCACT;TAX_FNCACT_MATHEMATICIAN;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_FOUNDER;TAX_FNCACT_SCIENTIST;WB_678_DIGITAL_GOVERNMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;LEADER;WB_470_EDUCATION;	4#Turing, Xizang, China#CH#CH14#31.1#86#11324302;4#Wembley, Brent, United Kingdom#UK#UKB5#51.55#-0.283333#-2611120;2#Alaska, United States#US#USAK#61.385#-152.268#AK;1#China#CH#CH#35#105#CH;1#Syria#SY#SY#35#38#SY;1#Russia#RS#RS#60#100#RS;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;4#Bletchley, Milton Keynes, United Kingdom#UK#UKI6#51.9833#-0.733333#-2590242;1#Ghana#GH#GH#8#-2#GH;4#Cambridge, Cambridgeshire, United Kingdom#UK#UKC3#52.2#0.116667#-2591658;1#Poland#PL#PL#52#20#PL;1#South Korea#KS#KS#37#127.5#KS;3#University Of California At Berkeley, California, United States#US#USCA#37.8722#-122.26#236863;3#Los Angeles, California, United States#US#USCA#34.0522#-118.244#1662328;4#Kuala Lumpur, Kuala Lumpur, Malaysia#MY#MY14#3.16667#101.7#-2403010;1#Philippines#RP#RP#13#122#RP;1#Germany#GM#GM#51#9#GM;3#Civic Center, California, United States#US#USCA#37.7791#-122.42#1655626;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871;4#Basilan, Basilan, Philippines#RP#RP22#6.7085#121.971#-2428945;3#Stanford University, California, United States#US#USCA#37.4289#-122.17#235365;2#Florida, United States#US#USFL#27.8333#-81.717#FL;4#Manchester, Manchester, United Kingdom#UK#UKI2#53.5#-2.21667#-2602512;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;1#United Kingdom#UK#UK#54#-2#UK;4#Stanford, Leicestershire, United Kingdom#UK#UKH5#52.7833#-1.18333#-2608567;1#United States#US#US#38#-97#US;4#Melaka, Melaka, Malaysia#MY#MY04#2.196#102.241#-2403412;4#Seoul, Soul-T'ukpyolsi, South Korea#KS#KS11#37.5664#127#-716583;1#North Korea#KN#KN#40#127#KN;4#Accra, Greater Accra, Ghana#GH#GH01#5.55#-0.216667#-2067935	vinod kumar menon;michael stonebraker;ariel robles;michael stonebrakermichael ralph stonebraker;ronald reagan;alan turing;rodrigo duterte;recipientmichael stonebraker;dennis arado;larry larsen;leslie lamportlarry larsen;mallory chipman;alan kay;leslie lamportmichael stonebraker;michael rabin;len adleman;nick banos;gautam chatterjee;britney spears;edgar f codd;edsger dijkstra;awardcongratulations chuck;alan perlis;eugene wong;alan turingalan mathison;donald trump;recipientmichael rabin;visualmichael stonebraker;leslie lamport;roger bowden;chuck thacker;aifa azman;edgar codd;leonardo sanchez;commons nstillersnake;martin hellman;cryptographymartin hellman;charles p thacker;horst feistel;judea pearl;martin hellmanmartin edward hellman;frances e allen;jain sewa sangh;tony hale;abu sayyaf;awardlen adleman;ralph merkle;edsger wybe dijkstra;whitfield diffie;stephen cook;jasraj shrishrimal;stephen bannon;achievementsstephen cook	google;instagram;army in fort bonifacio on;association for computing machinery;federal bureau of investigation;university of michigan;microsoft research;university of cambridge;watson research center;technology center;facebook;york university;telangana goshala federation;massachusetts institute of technology computer science;civic center;white house;public relations society of the philippines;software system;bureau of investigation;u s national academy of engineering;cohera;stanford university;artificial intelligence laboratory;los angeles times;twitter;ibm;accra city hotel;disney channel;national academy of engineering;bronx high school of science;public affairs;apple computer;intel;nehru centre;cypher school;radio disney;carnegie mellon university;wagoner area chamber;university of manchester;princeton university;sports writers association of ghana;pinterest;united states;royal thai army gen chalermchai sitthisad;youtube;google inc;university of california at berkeley;national security council	6.1245183532752,7.15879132021902,1.03427296694382,8.19306428716285,19.6714662340296,0.669235449198946		wn.com	https://wn.com/Turing_Award
20170406	1		TAX_ETHNICITY;TAX_ETHNICITY_BLACK;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_CANDIDATE;SCIENCE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;SOC_INNOVATION;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	3#Boston, Massachusetts, United States#US#USMA#42.3584#-71.0598#617565;1#Canada#CA#CA#60#-95#CA;3#Massachusetts Institute Of Technology, Massachusetts, United States#US#USMA#42.3595#-71.0917#1959163;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871	katie bouman	artificial intelligence laboratory;profiles subscribe to exchange magazine;your reach exchange business communication inc;massachusetts institute of technology;copyright of exchange magazine;exchange business communications inc;washington post;boston globe	-2.23123732251521,1.01419878296146,3.24543610547667,4.25963488843813,28.6004056795132,0.405679513184584		exchangemagazine.com	http://www.exchangemagazine.com/2017/week14/Thursday/17040618.htm
20170406	2		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_DEVELOPER;WB_729_PERFORMANCE_MANAGEMENT;WB_723_PUBLIC_ADMINISTRATION;WB_725_ORGANIZATIONAL_MANAGEMENT;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_666_APPLICATION_DEVELOPMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_ECONOMY_HISTORIC;WB_2947_OPERATING_SYSTEMS;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;USPEC_UNCERTAINTY1;WB_674_SHARED_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;cisco io;tim berners-lee;todaytim berners-lee;awardby shirley siluk	massachusetts institute of technology computer science;artificial intelligence laboratory;newsfactor network;member of accuserve ad network;world wide web foundation;world wide web consortium;privacy policy terms of service;association for computing machinery berners-lee	1.97268588770865,3.64188163884674,1.66919575113809,5.31107738998482,22.154779969651,1.21396054628225		sci-tech-today.com;sci-tech-today.com	http://sci-tech-today.com/story.xhtml?story_id=012001C8UZAO<UDIV>http://www.sci-tech-today.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=012001C8UZAO
20170406	1		TAX_FNCACT;TAX_FNCACT_LEADER;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_DISEASE;TAX_DISEASE_CONVENTIONAL;WB_137_WATER;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_DISEASE_ANTICIPATION;MEDIA_MSM;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;SCIENCE;SOC_INNOVATION;CRISISLEX_C07_SAFETY;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;EPU_CATS_NATIONAL_SECURITY;MEDICAL;TAX_FNCACT_PHYSICIAN;TECH_AUTOMATION;UNGP_FORESTS_RIVERS_OCEANS;WB_661_BIG_DATA;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TECH_BIGDATA;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_698_TRADE;WB_797_NATIONAL_URBAN_POLICIES;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_2934_COPPER;WB_1699_METAL_ORE_MINING;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;2#Tennessee, United States#US#USTN#35.7449#-86.7489#TN;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889	aqrate gen;victor anderson	side technology;digital reasoning wins best artificial intelligence technology;side technology awards digital reasoning;artificial intelligence technology	2.660406885759,5.320813771518,2.660406885759,7.981220657277,16.9014084507042,1.25195618153365		multi-gigabit-ethernet.com	http://www.multi-gigabit-ethernet.com/news/2017/04/06/8524116.htm
20170406	1		EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_CHILD;SCIENCE;	4#Tsukuba, Ibaraki, Japan#JA#JA14#36.2#140.1#-246896;4#Ibaraki, Osaka, Japan#JA#JA32#34.8167#135.567#-229957;1#Japan#JA#JA#36#138#JA;4#Tokyo, Tokyo, Japan#JA#JA40#35.685#139.751#-246227	yoshiaki osawa;fumihiko uchida;tetsuya sakurai;masao yanaga;akiko yoshise;adam feuerstein unl;yoshiyuki sankai;masashi yanagisawa;akira nakagawa	council for science;toyota motor corporation;development of infrastructure;sports sciences;r d center;toyota;technology basic law;planning sciences;cabinet office;national university corporation university of tsukuba;school of systems;headquarters for international industry;university collaboration;faculty of health;university of tsukuba center;artificial intelligence research;university of tsukuba;faculty of business sciences;council on competitiveness;formation of industrial centers;technology basic plan;international institute for integrative sleep medicine	2.06270627062706,3.46534653465347,1.4026402640264,4.86798679867987,17.2442244224422,0		benzinga.com	https://www.benzinga.com/pressreleases/17/04/a9269381/the-university-of-tsukuba-and-toyota-jointly-open-the-r-d-center-for-st
20170406	2	AFFECT#2000000##1#Russia#RS#RS#60#100#RS;	MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;TAX_FNCACT_INVENTOR;TAX_ECON_PRICE;SCIENCE;TAX_FNCACT_SCIENTIST;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_INVESTIGATOR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;MANMADE_DISASTER_IMPLIED;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INSIDER;CRISISLEX_C07_SAFETY;WB_840_JUSTICE;TRIAL;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TAX_WORLDLANGUAGES_RUSSIA;AFFECT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;EPU_CATS_REGULATION;	1#Russia#RS#RS#60#100#RS;1#United Kingdom#UK#UK#54#-2#UK	vicki l hanson;tim berners-lee	massachusetts institute of technology computer science;artificial intelligence laboratory;verizon;newsfactor network;member of accuserve ad network;world wide web foundation;exchange commission;world wide web consortium;u s department of justice;privacy policy terms of service;association for computing machinery berners-lee;yahoo	1.60142348754448,3.73665480427046,2.13523131672598,5.87188612099644,21.7081850533808,1.42348754448399		newsfactor.com;newsfactor.com	http://www.newsfactor.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=0110010EID7W<UDIV>http://www.newsfactor.com/news/Internet-Inventor-Wins-Turing-Award/story.xhtml?story_id=0120013PNB5C
